"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",1.56443724864875,0.888505343175431,0.774806512079911,0.774806512079911,1.28787581704976,0.774806512079911,2,0.774806512079912,0.774806512079912,1.56443724864875,1.56443724864875,1.56443724864875,1.56443724864875,1.56443724864875,2,1.56443724864875,1.56443724864875,0.888505343175431,0.888505343175431,1.28787581704976,0.888505343175431,2,0.888505343175431,0.888505343175431,0.423950591600707,1.28787581704976,0.66741471093777,2,0.423950591600707,0.423950591600707,1.28787581704976,0.66741471093777,2,0.331912344179252,0.331912344179252,1.28787581704976,2,1.28787581704976,1.28787581704976,2,0.66741471093777,0.66741471093777,2,2,0.127604299733485
"2",2,0.764738431106804,0.533258385111927,0.533258385111927,0.669967296846973,0.583335224936951,1.02302639240092,0.533258385111927,0.533258385111927,2,2,2,2,2,2,2,2,0.764738431106804,0.764738431106804,0.764738431106804,0.764738431106804,1.02302639240092,0.764738431106804,0.764738431106804,0.400158532267726,0.669967296846973,0.583335224936951,1.02302639240092,0.400158532267726,0.400158532267726,0.669967296846973,0.583335224936951,1.02302639240092,0.399324929064864,0.399324929064864,0.669967296846973,1.02302639240092,0.669967296846973,0.669967296846973,1.02302639240092,0.583335224936951,0.583335224936951,1.02302639240092,1.02302639240092,0.122206229539555
"3",1.47074814941499,2,2,2,0.790283909076486,0.555816302063458,1.3360603118899,2,2,2,2,2,1.47074814941499,1.47074814941499,1.47074814941499,2,2,0.916271699235688,0.916271699235688,2,2,2,0.916271699235688,0.916271699235688,0.455584161756873,2,2,2,0.455584161756873,0.455584161756873,2,2,2,0.239812630739841,0.436773015282366,0.790283909076486,1.3360603118899,2,2,1.3360603118899,2,2,2,2,0.436773015282366
"4",2,1.39468403230091,0.758435683339591,0.758435683339591,1.39468403230091,1.39468403230091,1.76119337090812,0.758435683339591,0.758435683339591,2,2,2,2,2,2,2,2,1.39468403230091,1.39468403230091,1.25708894689812,1.02853328267369,1.76119337090812,1.39468403230091,1.39468403230091,0.636682243573765,1.39468403230091,1.39468403230091,1.76119337090812,0.636682243573765,0.683430734341475,1.39468403230091,1.39468403230091,1.76119337090812,0.460207409690892,0.683430734341475,1.25708894689812,1.76119337090812,1.39468403230091,1.39468403230091,1.76119337090812,1.39468403230091,1.39468403230091,1.76119337090812,1.76119337090812,0.683430734341475
"5",2,1.88148076647704,1.02413220065204,1.02413220065204,1.02413220065204,1.02413220065204,1.88148076647704,1.02413220065204,1.02413220065204,2,2,2,2,2,2,2,2,1.88148076647704,1.88148076647704,1.88148076647704,1.88148076647704,1.58269124469824,1.88148076647704,1.88148076647704,0.873740821024469,0.945604097619172,0.742734776886717,1.88148076647704,0.873740821024469,0.584066499184238,0.945604097619172,0.873740821024469,1.88148076647704,0.357248338508689,0.873740821024469,0.945604097619172,1.88148076647704,0.945604097619172,0.945604097619172,1.88148076647704,0.873740821024469,0.742734776886717,1.88148076647704,1.88148076647704,0.873740821024469
"6",2,1.11758052437172,0.763216347042339,0.763216347042339,1.03236700825954,0.804456132923503,1.49252428631149,0.763216347042339,0.763216347042339,2,2,2,2,2,2,2,2,1.11758052437172,1.11758052437172,1.11758052437172,1.11758052437172,1.49252428631149,1.11758052437172,1.11758052437172,0.522250532033143,1.03236700825954,0.804456132923503,1.49252428631149,0.678129349107098,0.678129349107098,1.03236700825954,0.804456132923503,1.49252428631149,0.678129349107098,0.678129349107098,1.03236700825954,1.49252428631149,1.03236700825954,1.03236700825954,1.49252428631149,0.804456132923503,0.804456132923503,1.49252428631149,1.49252428631149,0.50880006834732
"7",2,1.09264877576206,1.34233464350612,0.743775783648032,0.837339157915713,1.34233464350612,1.55892031302843,0.743775783648032,1.34233464350612,2,2,2,2,2,2,2,2,1.34233464350612,1.09264877576206,1.09264877576206,1.34233464350612,1.55892031302843,1.09264877576206,1.34233464350612,1.34233464350612,1.34233464350612,0.727728464847906,1.55892031302843,1.34233464350612,0.511119789411536,0.837339157915713,1.34233464350612,1.55892031302843,0.430956137769086,1.34233464350612,1.34233464350612,1.55892031302843,0.837339157915713,1.34233464350612,1.55892031302843,1.34233464350612,0.727728464847906,1.55892031302843,1.55892031302843,1.34233464350612
"8",2,1.45273733545171,0.761156933327202,1.15494060743396,1.15494060743396,1.11064856530504,1.81532601098756,0.761156933327202,0.761156933327202,2,2,2,2,2,2,2,2,1.45273733545171,1.45273733545171,1.45273733545171,1.45273733545171,1.81532601098756,1.45273733545171,1.45273733545171,1.15494060743396,1.15494060743396,1.11064856530504,1.81532601098756,0.483478986831805,0.483478986831805,1.0596749618326,1.15494060743396,1.81532601098756,1.15494060743396,1.15494060743396,1.15494060743396,1.81532601098756,1.15494060743396,1.15494060743396,1.81532601098756,1.11064856530504,1.11064856530504,1.81532601098756,1.81532601098756,0.199977460893893
"9",2,2,1.42052548447658,1.42052548447658,2,0.690955423500023,1.47578664928912,1.42052548447658,1.42052548447658,1.85524817303067,2,2,1.85524817303067,2,2,2,2,2,2,1.05937149152069,2,2,2,2,0.637637647204853,2,1.42052548447658,1.47578664928912,0.637637647204853,0.845007338908628,2,1.42052548447658,1.47578664928912,0.303286776000372,0.845007338908628,2,2,2,2,1.47578664928912,1.42052548447658,1.42052548447658,1.47578664928912,1.47578664928912,0.845007338908628
"10",2,1.07329616209843,0.886008602355731,0.886008602355731,0.882366727805137,0.817732009270983,1.36091658007068,0.886008602355731,0.886008602355731,2,2,2,2,2,2,2,2,1.07329616209843,1.07329616209843,1.07329616209843,1.07329616209843,1.36091658007068,1.07329616209843,1.07329616209843,0.488229539305132,0.886008602355731,0.886008602355731,1.36091658007068,0.488229539305132,0.488229539305132,0.886008602355731,0.886008602355731,1.36091658007068,0.37009266909573,0.37009266909573,0.882366727805137,1.36091658007068,0.886008602355731,0.886008602355731,1.36091658007068,0.886008602355731,0.886008602355731,1.36091658007068,1.36091658007068,0.149879025129115
"11",2,1.21517803950596,1.79807990917467,1.79807990917467,1.21517803950596,0.823285625745995,1.49400801809915,1.79807990917467,1.79807990917467,2,2,2,2,2,2,2,2,1.79807990917467,1.79807990917467,1.07056723440109,1.21517803950596,1.49400801809915,1.79807990917467,1.79807990917467,0.616930811109067,1.79807990917467,1.79807990917467,1.79807990917467,0.752904334683714,0.752904334683714,1.79807990917467,1.79807990917467,1.79807990917467,0.752904334683714,0.752904334683714,1.21517803950596,1.49400801809915,1.79807990917467,1.79807990917467,1.49400801809915,1.79807990917467,1.79807990917467,1.79807990917467,1.79807990917467,0.15143789398172
"12",2,0.892330791824058,0.696212510482023,0.859591894450968,0.852699997170272,1.08222222613137,1.28962948987989,0.859591894450968,0.859591894450968,2,2,2,2,2,2,2,2,0.892330791824058,0.892330791824058,0.892330791824058,1.08222222613137,1.28962948987989,0.892330791824058,0.892330791824058,0.859591894450968,0.852699997170272,1.08222222613137,1.28962948987989,0.859591894450968,0.859591894450968,0.859591894450968,1.08222222613137,1.28962948987989,0.337833362595606,0.337833362595606,1.08222222613137,1.28962948987989,0.859591894450968,0.859591894450968,1.28962948987989,1.08222222613137,1.08222222613137,1.28962948987989,1.28962948987989,0.082767353676335
"13",2,1.24138373180703,1.06329378788032,1.06329378788032,1.07949165929026,0.73127458795094,1.76280465480341,1.06329378788032,1.06329378788032,2,2,2,2,2,2,2,2,1.24138373180703,1.24138373180703,1.24138373180703,1.24138373180703,1.76280465480341,1.24138373180703,1.24138373180703,0.698111830667191,1.07949165929026,1.06329378788032,1.76280465480341,0.698111830667191,0.698111830667191,1.07949165929026,1.06329378788032,1.76280465480341,0.491819917745819,0.491819917745819,1.07949165929026,1.76280465480341,1.07949165929026,1.07949165929026,1.76280465480341,1.06329378788032,1.06329378788032,1.76280465480341,1.76280465480341,0.256315247108679
