"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",0.487106295523379,2,0.487106295523379,2,2,2,0.0647601993222536,2,2,2,0.229535233254444,2,2,2,0.487106295523379,2,2,2,0.089185041433963,0.611572896270178,0.089185041433963,2,0.611572896270178,0.140397704806044,2,2,2,0.487106295523379,2,2,0.611572896270178,0.0555331775259355,2,0.611572896270178,0.140397704806044,0.611572896270178,2,0.572832391608362,0.611572896270178,2,0.611572896270178,0.140397704806044,2,2,0.611572896270178
"2",0.146233269735938,2,0.444479353613204,0.444479353613204,0.444479353613204,2,0.146233269735938,0.444479353613204,0.444479353613204,2,0.444479353613204,0.444479353613204,0.444479353613204,2,0.142586379972123,0.444479353613204,0.444479353613204,2,2,2,0.121664843820912,2,2,2,0.350293737289133,0.350293737289133,2,0.444479353613204,0.3965484857499,0.215383979387614,0.16734712585005,2,0.444479353613204,0.3965484857499,0.350293737289133,2,0.444479353613204,0.3965484857499,0.350293737289133,2,2,2,0.444479353613204,0.444479353613204,0.3965484857499
"3",2,2,0.200827015453119,2,2,2,0.139723452269744,2,2,0.468701767658902,2,0.468701767658902,0.468701767658902,1.35780113223729,2,1.35780113223729,1.35780113223729,2,0.261817961308729,0.293268515804687,1.35780113223729,2,1.35780113223729,1.35780113223729,2,2,2,0.200827015453119,2,2,0.293268515804687,1.35780113223729,2,1.35780113223729,1.35780113223729,1.35780113223729,2,1.35780113223729,1.35780113223729,2,0.146545463470837,0.146545463470837,2,2,0.0910034637047347
"4",2,0.773219776914338,0.333790243793301,0.773219776914338,2,0.773219776914338,0.773219776914338,0.773219776914338,0.773219776914338,2,2,2,0.986538791399742,2,2,2,2,0.773219776914338,0.426426229345186,2,0.197570270491987,0.426426229345186,0.426426229345186,0.726346232726025,0.773219776914338,2,0.773219776914338,0.773219776914338,0.773219776914338,0.773219776914338,2,0.426426229345186,0.3214998993206,0.163246798767982,0.726346232726025,2,2,2,2,0.426426229345186,0.426426229345186,0.726346232726025,0.3214998993206,0.726346232726025,0.726346232726025
"5",2,2,2,2,1.60167590515563,2,2,2,2,1.05881611390223,0.219899519845757,0.933760961050036,2,0.933760961050036,0.219899519845757,0.933760961050036,1.05881611390223,1.05881611390223,1.05881611390223,2,1.05881611390223,1.05881611390223,1.05881611390223,0.487436272964906,0.933760961050036,2,0.933760961050036,0.0531543723698115,0.933760961050036,1.05881611390223,2,0.440184646187501,0.933760961050036,0.373118777924028,1.05881611390223,2,2,2,2,0.933760961050036,0.440184646187501,1.05881611390223,0.933760961050036,1.05881611390223,1.05881611390223
"6",1.29320914698178,2,1.29320914698178,1.29320914698178,1.29320914698178,1.29320914698178,1.29320914698178,2,2,2,0.750196955565014,0.868201363997303,0.969734073297135,0.868201363997303,0.181311532025459,2,2,2,2,2,2,2,1.5911545952083,1.5911545952083,0.868201363997303,0.969734073297135,0.868201363997303,0.750196955565014,2,2,0.969734073297135,0.866256008198598,0.868201363997303,2,2,0.969734073297135,0.969734073297135,2,2,0.868201363997303,2,2,2,2,1.33021680881087
"7",0.205983568843162,0.553827073005447,0.107320334042773,0.581479444018368,0.553827073005447,0.553827073005447,2,0.581479444018368,0.553827073005447,0.553827073005447,0.205983568843162,0.581479444018368,0.553827073005447,0.553827073005447,2,0.581479444018368,0.553827073005447,0.553827073005447,0.581479444018368,0.371858411580754,0.320660802375408,2,0.581479444018368,0.0403523532782066,0.581479444018368,0.553827073005447,0.553827073005447,2,0.581479444018368,0.553827073005447,0.581479444018368,0.581479444018368,2,0.0414756027688869,0.581479444018368,0.371858411580754,2,0.581479444018368,0.371858411580754,2,0.581479444018368,0.320660802375408,2,2,0.581479444018368
"8",0.102594828313054,2,0.338880386929749,2,2,2,0.0699808355966341,2,0.338880386929749,2,0.338880386929749,2,2,2,0.102594828313054,2,0.338880386929749,2,0.446789075346022,0.462829402086024,0.462829402086024,2,0.104240421297847,2,2,2,2,0.338880386929749,2,0.208930084597478,0.462829402086024,0.462829402086024,2,0.446789075346022,2,0.0645508670533403,2,0.462829402086024,2,2,0.462829402086024,2,2,0.338880386929749,2
"9",2,0.448901851080293,2,0.540290736118936,0.540290736118936,2,2,0.540290736118936,0.540290736118936,2,0.20710606756121,2,2,0.296084789473555,0.20710606756121,2,2,2,0.540290736118936,0.540290736118936,2,2,0.540290736118936,0.540290736118936,2,2,0.296084789473555,0.0379625152775479,2,2,0.069511517986943,2,2,0.358985481131668,0.358985481131668,2,2,0.358985481131668,0.358985481131668,0.296084789473555,2,2,2,2,0.0645118155882763
"10",2,2,2,1.40392346966478,2,2,2,1.40392346966478,2,0.874187992815833,0.874187992815833,2,0.874187992815833,1.26591516337026,1.27276521250323,2,1.26591516337026,0.868032264166143,2,0.634531913013514,1.26591516337026,1.27276521250323,2,1.26591516337026,2,0.868032264166143,1.26591516337026,1.27276521250323,2,1.26591516337026,2,2,2,0.0815596783803897,2,1.26591516337026,1.27276521250323,2,1.26591516337026,1.27276521250323,2,0.402179240083709,2,1.27276521250323,2
