"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"18",1.88032308724115,1.52128923268806,1.88032308724115,1.88032308724115,1.88032308724115,1.88032308724115,1.52128923268806,2,1.88032308724115,1.88032308724115,0.835422632280356,1.82074089266884,1.82074089266884,1.82074089266884,1.88032308724115,2,1.82074089266884,1.88032308724115,1.88032308724115,1.88032308724115,1.88032308724115,0.600196730537698,2,1.88032308724115,1.82074089266884,1.82074089266884,1.82074089266884,1.88032308724115,2,1.82074089266884,0.244677568475373,0.244677568475373,1.88032308724115,2,1.73207729383792,0.154885799631625,1.88032308724115,2,1.73207729383792,1.88032308724115,2,1.73207729383792,2,1.88032308724115,2
"19",2,0.892042400389162,2,2,2,2,0.892042400389162,2,1.83341751355171,2,1.00036025728199,1.55456095033407,1.55456095033407,1.55456095033407,2,1.90492482821677,2,2,2,2,2,0.530558921595817,2,1.83341751355171,1.55456095033407,1.55456095033407,1.55456095033407,2,1.90492482821677,2,0.304801096816666,0.392245364354119,2,1.90492482821677,2,0.392245364354119,2,1.90492482821677,2,2,1.90492482821677,2,2,1.83341751355171,2
"20",1.99607810460578,1.13294338390613,1.99607810460578,1.99607810460578,1.99607810460578,1.99607810460578,1.13294338390613,2,1.99607810460578,1.99607810460578,1.2537129860007,1.5834187964769,1.5834187964769,1.5834187964769,1.99607810460578,2,1.76353656137382,1.99607810460578,1.99607810460578,1.99607810460578,1.99607810460578,0.736452939831491,2,1.99607810460578,1.5834187964769,1.5834187964769,1.5834187964769,1.99607810460578,2,1.76353656137382,0.267694998213543,0.267694998213543,1.99607810460578,2,1.76353656137382,0.0856276154533615,1.99607810460578,2,1.76353656137382,1.99607810460578,2,1.76353656137382,2,1.99607810460578,2
"21",2,1.46124950819897,2,2,2,2,1.46124950819897,1.89049251184219,2,2,1.02526064675187,1.87826926877994,1.87826926877994,1.87826926877994,2,2,1.87826926877994,2,2,2,2,0.568359875520561,1.89049251184219,2,1.87826926877994,1.87826926877994,1.87826926877994,2,2,1.87826926877994,0.305518334903563,0.305518334903563,2,2,1.7366555908814,0.155046860610338,2,2,1.7366555908814,2,2,1.7366555908814,1.89049251184219,2,2
"22",2,0.866668267976807,2,2,2,2,0.866668267976807,2,2,2,1.12316546197052,1.47557764242302,1.47557764242302,1.47557764242302,2,1.933617462003,1.74861850430326,2,2,2,2,0.574321711418657,2,2,1.47557764242302,1.47557764242302,1.47557764242302,2,1.933617462003,1.74861850430326,0.40760285377211,0.347605790826481,2,1.933617462003,1.74861850430326,0.40760285377211,2,1.933617462003,1.74861850430326,2,1.933617462003,1.74861850430326,2,2,1.933617462003
"23",2,1.0198255677741,2,2,2,2,1.0198255677741,1.85456495824855,2,2,0.82563997530424,1.75512090755446,1.75512090755446,1.75512090755446,2,2,1.73063909857528,2,2,2,2,0.580333274884736,1.85456495824855,2,1.75512090755446,1.75512090755446,1.75512090755446,2,2,1.73063909857528,0.3435917006921,0.3435917006921,2,2,1.75512090755446,0.127866866865392,2,2,1.75512090755446,2,2,1.75512090755446,1.85456495824855,2,2
"24",2,0.866475443906257,1.3345414891045,2,2,2,0.866475443906257,2,1.3345414891045,2,2,1.05926027012804,1.05926027012804,1.05926027012804,2,1.37142170101315,2,1.3345414891045,2,2,2,0.449438471385418,2,1.3345414891045,2,2,2,1.3345414891045,2,1.2718598002574,0.335746783786782,0.335746783786782,2,1.37142170101315,2,0.150133975477008,2,1.37142170101315,2,2,1.37142170101315,2,2,1.3345414891045,2
"25",2,0.929438785383891,2,2,2,2,0.929438785383891,2,2,2,1.41735190627186,1.68034647199473,1.68034647199473,1.68034647199473,2,1.95474177796238,1.75786788242274,2,2,2,2,0.854564925660683,2,2,1.68034647199473,1.68034647199473,1.68034647199473,2,1.95474177796238,1.75786788242274,0.275593723805623,0.628799115449649,2,1.95474177796238,1.75786788242274,0.628799115449649,2,1.95474177796238,1.75786788242274,2,1.95474177796238,1.75786788242274,2,2,1.95474177796238
"26",2,0.818754731988637,2,2,2,2,0.818754731988637,2,2,2,1.12936642447284,1.40632766055173,1.40632766055173,1.40632766055173,2,1.79746414244329,1.54699779618571,2,2,2,2,0.472492461324458,2,2,1.40632766055173,1.40632766055173,1.40632766055173,2,1.79746414244329,1.54699779618571,0.283833841344582,0.283833841344582,2,1.79746414244329,1.54699779618571,0.245822185231013,2,1.79746414244329,1.54699779618571,2,1.79746414244329,1.54699779618571,2,2,1.79746414244329
"27",2,0.938822684910504,2,2,2,2,0.938822684910504,1.781788333691,2,2,0.954125118633525,1.71612439047902,1.71612439047902,1.71612439047902,2,2,1.71612439047902,2,2,2,2,0.498253921074708,1.781788333691,2,1.71612439047902,1.71612439047902,1.71612439047902,2,2,1.71612439047902,0.359933829174609,0.359933829174609,2,2,1.56540738207512,0.191573490815154,2,2,1.56540738207512,2,2,1.56540738207512,1.781788333691,2,2
"28",2,0.853874351667198,2,2,2,2,0.853874351667198,1.74543228269446,2,2,0.944797536837525,1.36886469156857,1.36886469156857,1.36886469156857,2,2,1.55730324109111,2,2,2,2,0.838579171927688,1.74543228269446,2,1.36886469156857,1.36886469156857,1.36886469156857,2,2,1.55730324109111,0.327300380830539,0.324808474292878,2,2,1.55730324109111,0.327300380830539,2,2,1.55730324109111,2,2,1.55730324109111,1.74543228269446,2,2
"29",2,0.938935535863531,2,2,2,2,0.938935535863531,1.41358893213459,2,2,0.648607458207255,1.12020841001473,1.12020841001473,1.12020841001473,2,2,1.27171634323246,2,2,2,2,0.388785730858548,1.41358893213459,2,1.12020841001473,1.12020841001473,1.12020841001473,2,2,1.27171634323246,0.167001946170977,0.167001946170977,2,2,1.27171634323246,0.0581652488577096,2,2,1.27171634323246,2,2,1.27171634323246,1.41358893213459,2,2
"30",2,1.15037768889796,2,2,2,2,1.15037768889796,2,2,2,0.950490655747028,1.5599378694183,1.5599378694183,1.5599378694183,2,1.98189787672627,1.93284268509309,2,2,2,2,0.672733871945982,2,2,1.5599378694183,1.5599378694183,1.5599378694183,2,1.98189787672627,1.93284268509309,0.379265939262314,0.783580109423804,2,1.98189787672627,1.93284268509309,0.783580109423804,2,1.98189787672627,1.93284268509309,2,1.98189787672627,1.93284268509309,2,2,1.98189787672627
"31",2,1.14004071833242,2,2,2,2,1.14004071833242,1.73976021046914,2,2,0.771735374108219,1.37196526871993,1.37196526871993,1.37196526871993,2,2,1.62005076127682,2,2,2,2,0.586504537258811,1.73976021046914,2,1.37196526871993,1.37196526871993,1.37196526871993,2,2,1.62005076127682,0.327410235491105,0.327410235491105,2,2,1.62005076127682,0.157038857199465,2,2,1.62005076127682,2,2,1.62005076127682,1.73976021046914,2,2
"32",2,1.42480260894972,2,2,2,2,1.42480260894972,2,2,2,0.924590014856358,1.25961759369339,1.25961759369339,1.25961759369339,2,1.75635700182743,1.48352200653598,2,2,2,2,0.416145751766409,2,2,1.25961759369339,1.25961759369339,1.25961759369339,2,1.75635700182743,1.48352200653598,0.359666231714465,0.359666231714465,2,1.75635700182743,1.48352200653598,0.225937129485176,2,1.75635700182743,1.48352200653598,2,1.75635700182743,1.48352200653598,2,2,1.75635700182743
"33",2,1.01291170953786,2,2,2,2,1.01291170953786,2,2,2,0.772046925644049,1.13441851689983,1.13441851689983,1.13441851689983,2,1.41256208982092,1.33929266440842,2,2,2,2,0.412553069962946,2,2,1.13441851689983,1.13441851689983,1.13441851689983,2,1.41256208982092,1.33929266440842,0.244745026571416,0.244745026571416,2,1.41256208982092,1.33929266440842,0.150861534239423,2,1.41256208982092,1.33929266440842,2,1.41256208982092,1.33929266440842,2,2,1.41256208982092
"34",1.94416118099204,1.58805933570547,1.94416118099204,1.94416118099204,1.94416118099204,1.94416118099204,1.58805933570547,2,1.94416118099204,1.94416118099204,1.0923617114711,1.54408825159186,1.54408825159186,1.54408825159186,1.94416118099204,2,1.75062204567777,1.94416118099204,1.94416118099204,1.94416118099204,1.94416118099204,0.579456743445868,2,1.94416118099204,1.54408825159186,1.54408825159186,1.54408825159186,1.94416118099204,2,1.75062204567777,0.832050716972658,0.832050716972658,1.94416118099204,2,1.75062204567777,0.114270599384122,1.94416118099204,2,1.75062204567777,1.94416118099204,2,1.75062204567777,2,1.94416118099204,2
"35",1.94076069409926,0.992021546730359,1.94076069409926,1.94076069409926,1.94076069409926,1.94076069409926,0.992021546730359,2,2,1.94076069409926,1.13856422603282,1.55089336576109,1.55089336576109,1.55089336576109,1.94076069409926,2,2,1.94076069409926,1.94076069409926,1.94076069409926,1.94076069409926,0.69360502839119,2,2,1.55089336576109,1.55089336576109,1.55089336576109,1.94076069409926,2,2,0.425668143634972,0.357656025409673,1.94076069409926,2,2,0.425668143634972,1.94076069409926,2,2,1.94076069409926,2,2,2,2,1.96306028219008
"36",2,0.64888705043911,2,2,2,2,0.64888705043911,1.28610533286067,2,2,0.759709411599457,1.02008894232377,1.02008894232377,1.02008894232377,2,2,1.17867202706228,2,2,2,2,0.391969523166139,1.28610533286067,2,1.02008894232377,1.02008894232377,1.02008894232377,2,2,1.17867202706228,0.361777793013036,0.361777793013036,2,2,1.17867202706228,0.0392314406683299,2,2,1.17867202706228,2,2,1.17867202706228,1.28610533286067,2,2
"37",1.97646345111333,0.990316672176286,1.97646345111333,1.97646345111333,1.97646345111333,1.97646345111333,0.990316672176286,2,1.97646345111333,1.97646345111333,0.913521900483383,1.6977929949409,1.6977929949409,1.6977929949409,1.97646345111333,2,1.740572065903,1.97646345111333,1.97646345111333,1.97646345111333,1.97646345111333,0.540361942689867,2,1.97646345111333,1.6977929949409,1.6977929949409,1.6977929949409,1.97646345111333,2,1.740572065903,0.273432939338047,0.273432939338047,1.97646345111333,2,1.740572065903,0.261557191213996,1.97646345111333,2,1.740572065903,1.97646345111333,2,1.740572065903,2,1.97646345111333,2
"38",1.92389023207188,1.6041297017101,1.92389023207188,1.92389023207188,1.92389023207188,1.92389023207188,1.6041297017101,2,1.92389023207188,1.92389023207188,0.930045913174007,1.90288436023333,1.90288436023333,1.90288436023333,1.92389023207188,2,1.68635088075478,1.92389023207188,1.92389023207188,1.92389023207188,1.92389023207188,0.592793697088374,2,1.92389023207188,1.90288436023333,1.90288436023333,1.90288436023333,1.92389023207188,2,1.68635088075478,0.500465727600319,0.251577032899531,1.92389023207188,2,1.90288436023333,0.500465727600319,1.92389023207188,2,1.90288436023333,1.92389023207188,2,1.90288436023333,2,1.92389023207188,2
"39",1.89231057437461,1.15959033224871,1.89231057437461,1.89231057437461,1.89231057437461,1.89231057437461,1.15959033224871,2,1.82932022359229,1.89231057437461,0.855703144494481,1.46315200783707,1.46315200783707,1.46315200783707,1.89231057437461,2,1.89231057437461,1.89231057437461,1.89231057437461,1.89231057437461,1.89231057437461,0.696043923160945,2,1.82932022359229,1.46315200783707,1.46315200783707,1.46315200783707,1.89231057437461,2,1.89231057437461,0.449472953540832,0.449472953540832,1.89231057437461,2,1.89231057437461,0.0924166805502235,1.89231057437461,2,1.89231057437461,1.89231057437461,2,1.89231057437461,2,1.82932022359229,2
"40",2,0.995516518341643,2,2,2,2,0.995516518341643,2,2,2,0.944543913897329,1.62039289003828,1.62039289003828,1.62039289003828,2,1.96681576877323,1.7862901353337,2,2,2,2,0.739821708680716,2,2,1.62039289003828,1.62039289003828,1.62039289003828,2,1.96681576877323,1.7862901353337,0.542581648297754,0.542581648297754,2,1.96681576877323,1.7862901353337,0.234368922930769,2,1.96681576877323,1.7862901353337,2,1.96681576877323,1.7862901353337,2,2,1.96681576877323
"41",2,0.627819667100079,2,2,2,2,0.627819667100079,1.33468772061479,2,2,0.64075676226686,1.07779933393989,1.07779933393989,1.07779933393989,2,2,1.21360727612648,2,2,2,2,0.359270348613387,1.33468772061479,2,1.07779933393989,1.07779933393989,1.07779933393989,2,2,1.21360727612648,0.271678347841269,0.271678347841269,2,2,1.21360727612648,0.0478040729217612,2,2,1.21360727612648,2,2,1.21360727612648,1.33468772061479,2,2
"42",2,0.741932072820089,2,2,2,2,0.741932072820089,1.54299519992047,2,2,0.773341272960332,1.30753669255248,1.30753669255248,1.30753669255248,2,2,1.42713958775501,2,2,2,2,0.394012923497195,1.54299519992047,2,1.30753669255248,1.30753669255248,1.30753669255248,2,2,1.42713958775501,0.193713579417914,0.193713579417914,2,2,1.42713958775501,0.131794234690534,2,2,1.42713958775501,2,2,1.42713958775501,1.54299519992047,2,2
"43",1.97097309206556,1.04843689055461,1.97097309206556,1.97097309206556,1.97097309206556,1.97097309206556,1.04843689055461,2,1.97097309206556,1.97097309206556,1.03332133788955,1.60149382349623,1.60149382349623,1.60149382349623,1.97097309206556,2,1.7332516558051,1.97097309206556,1.97097309206556,1.97097309206556,1.97097309206556,0.61101912568144,2,1.97097309206556,1.60149382349623,1.60149382349623,1.60149382349623,1.97097309206556,2,1.7332516558051,0.336731168091954,0.336731168091954,1.97097309206556,2,1.7332516558051,0.249768961500877,1.97097309206556,2,1.7332516558051,1.97097309206556,2,1.7332516558051,2,1.97097309206556,2
"44",1.97565127162099,1.70593124620302,1.97565127162099,1.97565127162099,1.97565127162099,1.97565127162099,1.70593124620302,2,1.97565127162099,1.97565127162099,1.10096757705097,1.64017830961517,1.64017830961517,1.64017830961517,1.97565127162099,2,1.7162419330155,1.97565127162099,1.97565127162099,1.97565127162099,1.97565127162099,0.633668751728749,2,1.97565127162099,1.64017830961517,1.64017830961517,1.64017830961517,1.97565127162099,2,1.7162419330155,0.43919150543714,0.43919150543714,1.97565127162099,2,1.7162419330155,0.215060240289515,1.97565127162099,2,1.7162419330155,1.97565127162099,2,1.7162419330155,2,1.97565127162099,2
"45",1.94817282338213,1.01170266165827,1.94817282338213,1.94817282338213,1.94817282338213,1.94817282338213,1.01170266165827,2,1.94817282338213,1.94817282338213,1.15388654873327,1.73773590037387,1.73773590037387,1.73773590037387,1.94817282338213,2,1.78249504465244,1.94817282338213,1.94817282338213,1.94817282338213,1.94817282338213,0.500752401712078,2,1.94817282338213,1.73773590037387,1.73773590037387,1.73773590037387,1.94817282338213,2,1.78249504465244,0.278201357836847,0.278201357836847,1.94817282338213,2,1.78249504465244,0.273964239956788,1.94817282338213,2,1.78249504465244,1.94817282338213,2,1.78249504465244,2,1.94817282338213,2
"46",1.97374063295103,0.926659303000322,1.97374063295103,1.97374063295103,1.97374063295103,1.97374063295103,1.13827493013413,2,1.97374063295103,1.97374063295103,1.02793725230776,1.57015606467862,1.57015606467862,1.57015606467862,1.97374063295103,2,1.92299375367931,1.97374063295103,1.97374063295103,1.97374063295103,1.97374063295103,1.13827493013413,2,1.97374063295103,1.57015606467862,1.57015606467862,1.57015606467862,1.97374063295103,2,1.92299375367931,0.252248814797657,0.252248814797657,1.97374063295103,2,1.92299375367931,0.215663470106293,1.97374063295103,2,1.92299375367931,1.97374063295103,2,1.92299375367931,2,1.97374063295103,2
"47",2,1.02649543772354,2,2,2,2,1.02649543772354,2,2,2,0.841462934608325,1.58334820593153,1.58334820593153,1.58334820593153,2,1.76477982536615,1.7285279913989,2,2,2,2,0.475023806897354,2,2,1.58334820593153,1.58334820593153,1.58334820593153,2,1.76477982536615,1.7285279913989,0.419987833873103,0.69570368299479,2,1.76477982536615,1.7285279913989,0.69570368299479,2,1.76477982536615,1.7285279913989,2,1.76477982536615,1.7285279913989,2,2,1.76477982536615
"48",2,0.834145457050966,2,2,2,2,0.834145457050966,1.78818081173055,2,2,0.843970061684421,1.4520007147078,1.4520007147078,1.4520007147078,2,2,1.55014603629127,2,2,2,2,0.464831588216197,1.78818081173055,2,1.4520007147078,1.4520007147078,1.4520007147078,2,2,1.55014603629127,0.319835243502816,0.319835243502816,2,2,1.55014603629127,0.121801624208508,2,2,1.55014603629127,2,2,1.55014603629127,1.78818081173055,2,2
"49",2,0.955967195148456,2,2,2,2,0.92881732411515,2,2,2,0.972713477463609,1.62286833270391,1.62286833270391,1.62286833270391,2,1.78006512236457,1.57432178284857,2,2,2,2,0.955967195148456,2,2,1.62286833270391,1.62286833270391,1.62286833270391,2,1.78006512236457,1.57432178284857,0.225212185505824,0.225212185505824,2,1.78006512236457,1.62286833270391,0.0798550022888391,2,1.78006512236457,1.62286833270391,2,1.78006512236457,1.62286833270391,2,2,1.78006512236457
"50",2,0.987071606189686,2,2,2,2,0.987071606189686,1.81574157849124,1.98468986326501,2,0.980966859030591,1.52710894069444,1.52710894069444,1.52710894069444,2,2,2,2,2,2,2,0.457817313797782,1.81574157849124,1.98468986326501,1.52710894069444,1.52710894069444,1.52710894069444,2,2,2,0.395181293159973,0.6346577635877,2,2,2,0.6346577635877,2,2,2,2,2,2,1.81574157849124,1.98468986326501,1.98468986326501
"51",1.46364381193371,0.846811869329033,1.46364381193371,1.46364381193371,1.46364381193371,1.46364381193371,0.846811869329033,2,2,1.46364381193371,1.10131573864435,1.21860114907979,1.21860114907979,1.21860114907979,1.46364381193371,2,2,1.46364381193371,1.46364381193371,1.46364381193371,1.46364381193371,0.473821530331066,2,2,1.21860114907979,1.21860114907979,1.21860114907979,1.46364381193371,2,2,0.327498574222165,0.282850184179638,1.46364381193371,2,2,0.327498574222165,1.46364381193371,2,2,1.46364381193371,2,2,2,2,1.48054909875983
"52",2,0.962786879744725,2,2,2,2,0.962786879744725,2,2,2,0.89742360013644,1.54712201790981,1.54712201790981,1.54712201790981,2,1.94382870324953,1.75038121113701,2,2,2,2,0.483878437142029,2,2,1.54712201790981,1.54712201790981,1.54712201790981,2,1.94382870324953,1.75038121113701,0.257626636884347,0.257626636884347,2,1.94382870324953,1.75038121113701,0.109341806593176,2,1.94382870324953,1.75038121113701,2,1.94382870324953,1.75038121113701,2,2,1.94382870324953
"53",2,0.748703691625359,2,2,2,2,0.748703691625359,1.63273419287512,2,2,0.716338587647173,1.3728386970536,1.3728386970536,1.3728386970536,2,2,1.57099083300371,2,2,2,2,0.504260012792136,1.63273419287512,2,1.3728386970536,1.3728386970536,1.3728386970536,2,2,1.57099083300371,0.350599736582985,0.350599736582985,2,2,1.57099083300371,0.141793886705436,2,2,1.57099083300371,2,2,1.57099083300371,1.63273419287512,2,2
"54",2,1.05453658406439,2,2,2,2,1.05453658406439,2,2,2,0.894639614558042,1.73534369041012,1.73534369041012,1.73534369041012,2,1.96222414673245,1.75107162986054,2,2,2,2,0.761639034884634,2,2,1.73534369041012,1.73534369041012,1.73534369041012,2,1.96222414673245,1.75107162986054,0.302518139559161,0.75254352398828,2,1.96222414673245,1.75107162986054,0.75254352398828,2,1.96222414673245,1.75107162986054,2,1.96222414673245,1.75107162986054,2,2,1.96222414673245
