"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",0.13885082442819,0.885441265326555,0.885441265326555,2,2,0.885441265326555,0.885441265326555,0.885441265326555,0.885441265326555,0.885441265326555,0.885441265326555,2,2,0.885441265326555,0.885441265326555,0.885441265326555,0.885441265326555,0.233440279759472,2,2,0.475335199513217,0.233440279759472,0.475335199513217,0.475335199513217,2,2,0.475335199513217,0.0657367755120177,0.475335199513217,0.475335199513217,0.12234735504562,2,2,2,2,2,2,2,2,0.475335199513217,0.35965911341266,0.35965911341266,0.475335199513217,0.475335199513217,0.0771138575567864
"2",0.696394135369446,2,0.856506039585697,0.856506039585697,2,0.696394135369446,2,0.856506039585697,0.271626843277403,2,0.856506039585697,0.856506039585697,2,0.507785144543612,2,0.856506039585697,0.696394135369446,2,2,0.056458368102108,2,0.248385198363678,2,2,0.458539783330312,2,0.856506039585697,2,0.210305504738801,0.856506039585697,2,0.856506039585697,2,0.458539783330312,0.856506039585697,2,0.248385198363678,2,2,2,0.856506039585697,0.696394135369446,2,2,0.856506039585697
"3",0.23839811601378,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.111647911692896,0.424854259364939,0.424854259364939,0.424854259364939,0.167481781517,0.167481781517,0.167481781517,0.424854259364939,0.424854259364939,0.424854259364939,0.167481781517,0.167481781517,0.167481781517,0.176177992250161,0.326189692809206,0.424854259364939,0.424854259364939,0.424854259364939,0.326189692809206,0.424854259364939,0.424854259364939,0.424854259364939,0.424854259364939,0.424854259364939,0.424854259364939,0.0876874800300476,0.0876874800300476,0.0653959012724797
"4",2,0.328491679090564,2,2,2,2,2,2,2,2,1.55153464175075,1.55153464175075,1.55153464175075,0.164188993024797,1.55153464175075,1.55153464175075,1.55153464175075,2,2,2,2,2,2,2,0.843908252422914,0.182802168018012,1.55153464175075,0.843908252422914,0.843908252422914,0.843908252422914,0.843908252422914,1.55153464175075,0.455822471023501,0.455822471023501,0.455822471023501,1.55153464175075,0.843908252422914,0.843908252422914,0.843908252422914,1.55153464175075,1.55153464175075,1.55153464175075,0.274704042802723,0.241343256209298,0.274704042802723
"5",2,2,0.449709735239301,0.515693104904708,0.449709735239301,2,0.508458252704233,0.508458252704233,2,0.809881243164936,2,2,2,1.14769251472807,2,2,1.14769251472807,2,2,2,1.14769251472807,2,2,1.14769251472807,0.515693104904708,0.0770764205786812,2,0.508458252704233,0.508458252704233,2,0.515693104904708,2,0.515693104904708,0.515693104904708,2,2,0.508458252704233,0.508458252704233,2,2,2,0.547920640698354,0.361898261005619,2,2
"6",2,1.36137122939869,1.36137122939869,2,1.36137122939869,2,1.36137122939869,0.326101515855466,2,2,2,0.422743808280816,2,1.02704788931151,2,2,0.422743808280816,0.34962416886279,2,0.193751891686604,2,0.34962416886279,1.36137122939869,2,2,0.34962416886279,2,0.132150671753577,1.36137122939869,2,2,1.02704788931151,2,2,0.267988903390481,2,0.34962416886279,1.36137122939869,2,2,2,1.02704788931151,1.36137122939869,2,2
"7",0.66429234566134,0.665080442391471,0.665080442391471,2,0.534749250637126,0.55079909673867,0.534749250637126,0.534749250637126,1.76671218487822,0.665080442391471,0.665080442391471,2,0.66429234566134,0.66429234566134,0.66429234566134,0.66429234566134,1.76671218487822,0.254516204984854,2,0.665080442391471,0.665080442391471,0.665080442391471,0.665080442391471,1.76671218487822,2,0.665080442391471,0.665080442391471,0.665080442391471,0.665080442391471,1.76671218487822,2,2,2,2,2,0.55079909673867,0.241896897590937,0.225566459774331,1.76671218487822,0.55079909673867,0.55079909673867,1.76671218487822,0.241896897590937,1.76671218487822,1.76671218487822
"8",0.92955388633174,1.08875117847488,0.648093274737563,1.08875117847488,1.08875117847488,1.08875117847488,0.648093274737563,2,2,1.08875117847488,0.92955388633174,1.08875117847488,1.08875117847488,1.08875117847488,0.92955388633174,2,2,1.08875117847488,0.522658936730645,0.0953288279491117,0.40598025812937,1.08875117847488,2,2,1.08875117847488,1.08875117847488,1.08875117847488,0.378142971432084,2,2,0.522658936730645,0.522658936730645,1.08875117847488,2,2,0.40598025812937,1.08875117847488,2,2,1.08875117847488,2,2,2,2,0.473622485548503
"9",0.447190301960211,2,2,2,2,0.447190301960211,2,2,2,2,2,2,2,0.380676130450911,2,2,2,1.95992401641497,0.962972366658456,1.95992401641497,2,0.339455850846692,0.765872958101296,1.062638997026,1.95992401641497,0.0243196388566823,2,1.95992401641497,1.95992401641497,1.95992401641497,1.95992401641497,2,0.962972366658456,0.962972366658456,1.062638997026,2,1.95992401641497,1.95992401641497,1.95992401641497,2,2,2,0.765872958101296,1.062638997026,1.062638997026
"10",0.324910990386142,1.02892720320792,2,1.02892720320792,1.02892720320792,1.02892720320792,2,1.02892720320792,0.196676527225104,1.02892720320792,2,1.02892720320792,1.02892720320792,1.02892720320792,2,1.02892720320792,0.324910990386142,2,0.449059122855005,0.164160783001381,0.449059122855005,2,0.283562729821941,1.02892720320792,2,2,2,0.213904306621878,2,2,0.449059122855005,0.365209843068306,2,0.449059122855005,1.02892720320792,0.449059122855005,2,0.283562729821941,1.02892720320792,2,0.449059122855005,1.02892720320792,2,2,1.02892720320792
